X1,srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,click_bool,booking_bool,address,categories,city,country,lat,lon,name,postalCode,province,reviews.text,path,path_fasilitas,path_kamar,path_km
4753986,318976,26/12/2012,33,164,205,70846,2,0,4.42,4.33,29,46.89,0,17796,1,14,4,0,2,0,0,0,0,602 W Fort Macon Rd,Hotels,Atlantic Beach,US,34.701386,-76.74691,Palm Suites,28512,Pine Knoll Shores,The place was okay...it was kept clean. The main problem was our room was always hot. We would be out all day and want to come back to cool off and the room would be hot. We did enjoy the area though.,1246280_16061017110043391702.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,hotel-1330834_1280-770x424.png,image_1507810068_59df5b14811f9.png
4753987,318976,26/12/2012,33,164,205,75562,4,1,4.48,5.32,6,197.36,1,17796,1,14,4,0,2,0,0,0,0,2021 Park Pl,Hotels,Birmingham,US,33.520234,-86.808538,Hampton Inn & Suites-downtown-tutwiler,35203,AL,"Not the best section of town for sure! But a nice hotel. The Hampton Inn, here and other locations should upgrade their towels and wash clothes. Seems they've shopped at a KMart closeout for the bath sets they use in all their hotels. Difficult time regulating the temp in the room too. Valet parking is 22 - but don't look for other options...you wouldn't want to park your car in that area OUTSIDE of the valet area.",1604614790315.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar Mandi Mewah.png
4753988,318976,26/12/2012,33,164,205,78814,5,1,4.37,5.93,9,354.73,0,17796,1,14,4,0,2,0,0,0,0,Maslinica Bay,"Hotel,Hotels",Guernsey,US,45.079082,14.150233,Narcis,52221,IA,"I recently stayed here with my husband, son and daughter as well as my aunt and uncle and their 2 daughters and 3 grandkids. The hotel is wonderful! Breakfast and dinner were included and everything was delicious. The room was spacious and had a balcony with a stupendous view. Everyone working there was very nice and efficient. the beach is... More",5fed9d32d8420.png,772cc72f9d0169bf8e9f619dd47097bb.png,interior-kamar-hotel-bintang-5-28.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
4753989,318976,26/12/2012,33,164,205,91515,3,1,4.44,5.04,19,164.17,0,17796,1,14,4,0,2,0,0,0,0,804 W Interstate 20,"Budget Hotels,Hotels & Motels",Big Spring,US,32.255632,-101.468976,Econo Lodge Big Spring,79720,TX,"Editorial Review Nationwide hotel chain is family- and business-friendly. Amenities include communication facilities, large conference rooms, Jacuzzi suites and outdoor pools.",96959_v6.png,akusara-jungle-resort-and-spa.png,interior-modern-comfortable-hotel-room-scaled.png,Kamar-mandi-hotel.png
4753990,318976,26/12/2012,33,164,205,96994,4,1,4.47,5.59,20,361.18,0,17796,1,14,4,0,2,0,0,0,0,10821 Caribbean Blvd,Hotels,Miami,US,25.578643,-80.367017,La Quinta Inn and Suites Miami Cutler Bay,33189,Cutler Ridge,"My stay was amazing, the comfort the bed, softness of the towels and sheets and the awesome customer service while I was there. I will be back",cd0d60d6_y.png,ATM_1152.png,Kamar-Hotel-Bintang-3...png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
4753991,318976,26/12/2012,33,164,205,99340,3,1,4.47,5.18,18,211.08,0,17796,1,14,4,0,2,0,0,0,0,7501 Madison Ave,"Hotels And Motels,Hotel, Conference Room, and Meeting Room,Meeting Facilities,Wedding Reception Locations",Fort Smith,US,35.3481292,-94.34935539,Candlewood Suites Fort Smith,72903,AR,not my favorite place.,even-hotels-eugene-5405616297-4x3.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,photo_34153577.png
4753992,318976,26/12/2012,33,164,205,100401,5,0,4.47,5.82,12,309.58,1,17796,1,14,4,0,2,0,0,0,0,25 Cherry St,"Corporate Lodging,Hotels,Lodging,Hotel,Motels",Burlington,US,44.47912,-73.21863,Courtyard Burlington Harbor,5401,Burl,"We stayed for a glorious weekend to enjoy my surrogate niece's wedding in Charlotte. The hotel was beautiful. We normally stay in Burlington at a close friend's home, but with his daughters wedding, it was better to be here at the hotel. The rooms were immaculate, and the hotel, courtyard, and facilities were outstanding. The staff displayed hospitality at its... More",fachada.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Trans-Luxury-Hotel-Bandung.png,12-image_1507806674_59df4dd24e1e7.png
4753993,318976,26/12/2012,33,164,205,102097,3,0,4.39,5.2,25,193.49,0,17796,1,14,4,0,2,0,0,0,0,10869 San Pablo Ave,"Apartments,Hotels,Lodging,Motels",El Cerrito,US,37.915024,-122.31116,Terrace Inns Suites,94530,CA,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,01.png,fasilitas-hotel-6.png,855328880.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
4753994,318976,26/12/2012,33,164,205,102366,5,1,4.38,5.97,16,387.45,0,17796,1,14,4,0,2,0,0,0,0,1901 W Main St,"Hotel,Hotels",Rapid City,US,44.07962,-103.24987,Rapid City Days Inn,57702,Hisega,The most repelling thing is the smell. It is not only an older facility but reeks of stale cigarette smoke even in a non smoking room. Even the lobby had a stench. Not worth even a good price. Beds were uncomfortable. Bathroom old and I didn't even want to shower there. Would NOT stay here again.....would keep driving.,1246280_16061017110043391702.png,green-bar-at-hotel-cafe.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,36.png
4753995,318976,26/12/2012,33,164,205,104526,4,0,4.55,5.16,1,164.46,1,17796,1,14,4,0,2,0,0,0,0,20 Main St,"Bed & Breakfast & Inns,Hotels,Lodging",Emlenton,US,41.17752,-79.7028,Foxburg Inn,16373,PA,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,1604614790315.png,hotel-yasmin-puncak-e1503038242833.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,5db25f8d51968.png
4753996,318976,26/12/2012,33,164,205,105382,4,0,4.45,5.12,14,196.99,0,17796,1,14,4,0,2,0,0,0,0,18 Hematite Pl,"Hotels,Hotel",Healy,US,63.877674,-149.00726,Aspen Haus Bed and Breakfast,99743,AK,"Our family of four (two adults, kids ages 9 and 7yo) stayed here for two nights during our recent visit to Denali. Our suite was spotless and had plenty of room for us to sleep comfortably. The owner greeted us upon arrival and gave us helpful pointers about places to eat (49th State Brewing Co) and driving to Denali (road... More",5fed9d32d8420.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Conrad-Seoul.png,aad95d3666d3d52c381be4c11cf367da.png
4753997,318976,26/12/2012,33,164,205,110375,4,1,4.42,5.64,24,296.68,0,17796,1,14,4,0,2,0,0,0,0,1675 W Patterson Ave,"Bed & Breakfasts,Hotels & Motels,Hotel,B&bs / Inns",Ulysses,US,37.591044,-101.371057,Fort's Cedar View,67880,KS,"I have stayed in many Bed and Breakfasts and this one will be one of my favorites. I had a very large room with a king bed and large separate bath, Linda goes out of her way to be sure you have everything you need. The towels were large and so soft. I loved her breakfast with home made biscuits... More",96959_v6.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,download.png,image_1507810068_59df5b14811f9.png
4753998,318976,26/12/2012,33,164,205,132061,4,0,4.45,5.23,10,180.59,0,17796,1,14,4,0,2,0,0,1,1,1300 Birkes Rd,"Travel & Leisure,Hotels,Lodging,Hotel,Eufaula Hotels and Motels,Motels,Hotels and Motels,Eufaula",Eufaula,US,35.30333,-95.59251,Best Western Eufaula Inn,74432,Lake Eufaula,"This hotel was very clean and offered the best value for the rate. There are only a few hotels in this area to choose from and Best Western definitely gives more than it needs to. Best Western has free breakfast, WiFi, a fitness center, and an indoor swimming pool. The hotel was very clean and the room was big and... More",cd0d60d6_y.png,Y904407088.png,hotel-1330834_1280-770x424.png,Kamar Mandi Mewah.png
4753999,318976,26/12/2012,33,164,205,134189,2,0,4.42,4.37,27,46.89,0,17796,1,14,4,0,2,0,0,0,0,21120 Stewart Slope Rd,"Ski Resorts,Rental Services,Ski Apparel,Hotels & Motels,Resorts",Lead,US,44.334573,-103.840384,Terry Peak Ski Area,57754,SD,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,even-hotels-eugene-5405616297-4x3.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
4754000,318976,26/12/2012,33,164,205,134568,5,1,4.41,5.92,8,367.63,0,17796,1,14,4,0,2,0,0,0,0,1400 Thelma Keller Ave,Hotels,Effingham,US,39.14055,-88.565983,Super 8 - Effingham,62401,Boggsville,It was so nice that we stayed there again on the way back.,fachada.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,interior-kamar-hotel-bintang-5-28.png,Kamar-mandi-hotel.png
4754001,318976,26/12/2012,33,164,205,138900,5,1,4.47,5.68,4,274.11,1,17796,1,14,4,0,2,0,0,0,0,100 4th Ave S,"Hotel Downtown St. Cloud,Hotels",Saint Cloud,US,45.56067,-94.15608,Best Western Plus Kelly Inn,56301,MN,"We stayed in this beautiful, CLEAN hotel last night with pleasure. We had some bad luck and had to stay in a different hotel as our vehicle got worked on. The difference between the two was marked. What a relief to experience such comfort. I highly recommend it. Call Sammy's pizza for the best pizza, too. They deliver!",HardRockHotelSG-Exterior.png,772cc72f9d0169bf8e9f619dd47097bb.png,interior-modern-comfortable-hotel-room-scaled.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
4929407,330858,19/01/2013,33,164,164,29537,5,1,0,6.18,2,315,0,13741,3,24,2,0,1,0,1,0,0,1161 W Washington Center Rd,Hotels,Fort Wayne,US,41.13243,-85.15651,Days Inn Fort Wayne,46825,IN,"The rooms were clean, but just needed alot of updating..... And I mean alot of updating..... Very small rooms. Breakfast was OK.... Just thought the hotel could use some remodeling......",kviknes-hotel.png,akusara-jungle-resort-and-spa.png,Kamar-Hotel-Bintang-3...png,photo_34153577.png
4929408,330858,19/01/2013,33,164,164,32191,4,0,3.04,4.71,6,93.51,0,13741,3,24,2,0,1,0,1,0,0,7411 Vantage Dr,"Corporate Lodging,Hotels,Lodging,Hotel,Motels",Columbus,US,40.1145383,-83.0154621,Courtyard Columbus Worthington,43235,OH,"Only had a one night stay but I enjoyed everything about the hotel. Very clean, great staff, no complaints. Location is currently tough with all of the road construction on 23, but this is a temporary situation.",01.png,ATM_1152.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,12-image_1507806674_59df4dd24e1e7.png
4929409,330858,19/01/2013,33,164,164,40893,4,1,2.08,4.35,8,116,0,13741,3,24,2,0,1,0,1,0,0,6516 14th St W,Hotels,Bradenton,US,27.424069,-82.575539,Super 8 Bradenton Sarasota Area,34207,FL,The hotel where we chose to stay was an excellent location. My daughter will be starting school there in the fall and the hotel is almost right across from the college. The staff was very courteous and helpful when it came to finding a restaurant to eat at. Good choice. When we return we hope to stay in the same place. Thanks you guys,1246280_16061017110043391702.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Trans-Luxury-Hotel-Bandung.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
4944848,331902,4/2/2013,33,164,39,22880,4,0,3.85,5.09,28,120.78,1,647,2,14,2,0,1,0,1,0,0,213 Academy St,"Bed & Breakfast & Inns,Hotels,Travel & Lodging",Bishop,US,37.36312,-118.396385,Chalfant House,93514,Chalfant Vly,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,1604614790315.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,855328880.png,36.png
4944849,331902,4/3/2013,33,164,39,25398,2,0,4.01,4.88,16,140.89,0,647,2,14,2,0,1,0,1,0,0,601 N Water St,"Hotels,Attorneys,Mediation Services,Lodging",Corpus Christi,US,27.796791,-97.3927,Hotel Corpus Christi,78401,TX,Do not Stay here it was so bad the sec I walked into the room I turned around and walked out didn't even worry about getting my refund,5fed9d32d8420.png,fasilitas-hotel-6.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,5db25f8d51968.png
4944854,331902,4/4/2013,33,164,39,47394,4,0,3.93,5.65,13,208.91,1,647,2,14,2,0,1,0,1,0,0,2295 Cobbs Ford Rd,"Hotels,Motels,Conference Centers,Corporate Lodging,Lodging,Trade Shows Expositions & Fairs",Millbrook,US,32.46026,-86.38375,Sleep Inn,36054,AL,great accommodations friendly staff,96959_v6.png,green-bar-at-hotel-cafe.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,aad95d3666d3d52c381be4c11cf367da.png
4944856,331902,4/5/2013,33,164,39,52408,4,1,4.2,5.34,19,171.71,1,647,2,14,2,0,1,0,1,0,0,426 E Perry St,"Bed & Breakfasts,Hotels & Motels,travel",Port Clinton,US,41.513161,-82.934247,Bay Haven Inn Bed Breakfast,43452,Middle Bass,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,cd0d60d6_y.png,hotel-yasmin-puncak-e1503038242833.png,Conrad-Seoul.png,image_1507810068_59df5b14811f9.png
4944864,331902,4/6/2013,33,164,39,113582,4,1,4.19,5.59,18,226.08,1,647,2,14,2,0,1,0,1,0,0,8838 Us Highway 51 N,"Hotels & Motels,Conventions",Millington,US,35.367281,-89.88659,Hampton Inn & Suites Millington,38053,Cloverdale,"another reason to stay at this hampton: at&t wi-fi is one of the many great amenities for guests. look for the stayconnected program. it���s free, fast and easy to connect.",even-hotels-eugene-5405616297-4x3.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,download.png,Kamar Mandi Mewah.png
5115154,343277,15/12/2012,33,164,98,1171,4,0,5.21,4.83,19,77.69,1,8612,3,62,2,0,1,1,1,0,0,22617 Ventura Blvd,"Corporate Lodging,Banquet Halls & Reception Facilities,Hotels,Lodging,Hotel,Motels",Woodland Hills,US,34.16724,-118.61943,Holiday Inn Express Suites Woodland Hills,91364,CA,horrible customer service!,fachada.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,hotel-1330834_1280-770x424.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
5115155,343277,15/12/2012,33,164,98,6452,4,0,5.14,4.53,7,54.91,1,8612,3,62,2,0,1,1,1,0,0,701 Redwood Dr,Hotels & Motels,Garberville,US,40.101941,-123.794454,Best Western Plus Humboldt House Inn,95542,CA,Staff very courteous. The woman that checked us in offered to call housekeeping to see if our room could be prepared quickly. I really appreciated this as it was a hot day. The room was clean and comfortable with everything we needed.,01.png,Y904407088.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar-mandi-hotel.png
5115156,343277,15/12/2012,33,164,98,23112,3,0,4.73,4.14,21,37.46,1,8612,3,62,2,0,1,1,1,0,0,1850 S Harbor Blvd,"Hotels,Corporate Lodging,Lodging,Motels,Restaurants",Anaheim,US,33.801777,-117.91515,Red Lion Anaheim Maingate Hotel,92802,CA,"We stayed at the Maingate in May for our trip to Disneyland. Our reservation was for a king size bed and they didn't have any available so we had to take one with two double beds, the room was ok, some stains in the carpet an sofa but not a big deal. If you have to stay here I would recommend to eat at the cafe, they have some really good food and you get a 50 discount. The hotel in the area are expensive so try to get a WEBDISCOUNT or look for some specials.",1246280_16061017110043391702.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,interior-kamar-hotel-bintang-5-28.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
5115157,343277,15/12/2012,33,164,98,23330,3,0,5.12,3.78,16,27.75,0,8612,3,62,2,0,1,1,1,0,0,20 S Toe River Rd,"Motels,Lodging,Hotels",Burnsville,US,35.769775,-82.19819,Albert's Motel,28714,NC,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,1604614790315.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,interior-modern-comfortable-hotel-room-scaled.png,photo_34153577.png
5115158,343277,15/12/2012,33,164,98,33839,4,0,5.01,4.85,12,77.66,0,8612,3,62,2,0,1,1,1,0,0,2 County Road 4275,"Hotels,Lodging,Inns,Bed & Breakfast & Inns,Motels",Navajo Dam,US,36.8921,-107.603,Octagon Inn,87419,NM,"Stayed at the Octagon Inn last weekend, what a great place. You couldnt ask for a better location and the place was so clean! I especially enjoyed relaxing on the front deck each evening, watching the sun set against the spectular rimrock background. If you are looking for a reasonably priced place to kick back after a long day fighting trout on the San Juan, you simply cant beat the Octagon Inn. I'm hooked!",5fed9d32d8420.png,772cc72f9d0169bf8e9f619dd47097bb.png,Kamar-Hotel-Bintang-3...png,12-image_1507806674_59df4dd24e1e7.png
5115159,343277,15/12/2012,33,164,98,34936,4,1,5.2,4.36,10,82.96,1,8612,3,62,2,0,1,1,1,0,0,715 Mohawk St,"Motels,Lodging,Corporate Lodging,Hotels,Bed & Breakfast & Inns",Herkimer,US,43.018673,-74.9925,Budget Inn,13350,NY,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,96959_v6.png,akusara-jungle-resort-and-spa.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
5115160,343277,15/12/2012,33,164,98,36314,4,0,3.61,4.18,8,58.27,1,8612,3,62,2,0,1,1,1,0,0,3700 Town Center Blvd,"Corporate Lodging,Hotels-Apartment,Lodging,Motels,Hotels",Bowie,US,38.94262,-76.73404,Towneplace Suites,20716,South Bowie,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,cd0d60d6_y.png,ATM_1152.png,Trans-Luxury-Hotel-Bandung.png,36.png
5115161,343277,15/12/2012,33,164,98,44004,3,0,5.14,4.13,4,38.71,1,8612,3,62,2,0,1,1,1,0,0,635 N Euclid Ave,"Travel and Tourism,Whiskey Bars,Pubs,Hotel,Lodging,Wine Bars,Hotels and Lodging,Taverns,Bars,Brew Pubs,Hotels,Bar & Grills,Bed & Breakfast & Inns,Motels",Pierre,US,44.37594,-100.34851,Hitching Horse Inn,57501,Canning,This was our first stay at a bed and breakfast and I didn't know what to expect. The Hitching Horse Inn exceeded my expectations!! I felt right at home. It is very clean and spacious a beautiful older home. The high quality mattress and pillows were wonderful for a great night's sleep. The private Jacuzzi was so warm and relaxing... More,even-hotels-eugene-5405616297-4x3.png,bar-hotel-terbaik-versi-alia-akkam-2.png,855328880.png,5db25f8d51968.png
5115162,343277,15/12/2012,33,164,98,46409,4,1,3.78,4.63,2,115.43,0,8612,3,62,2,0,1,1,1,0,0,2264 E Perry Rd,"Hotels,Hotel",Plainfield,US,39.675394,-86.366525,Homewood Suites By Hilton Indpls Airport / Plainfield In,46168,IN,This was my first time at a Homewood Suites. I was surprised by the size of the room and the full kitchen. The extra space would be great for traveling with the family. Hilton standards were comforting. I would recommend this hotel.,fachada.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,aad95d3666d3d52c381be4c11cf367da.png
